#,x_cen,y_cen,Cluster,x1,y1,x2,y2,x3,y3,x4,y4,nombre_imagen
4772,195,86,19,172,74,172,99,219,99,219,74,2013-03-11_16_35_12
4773,239,75,7,215,62,215,87,263,87,263,62,2013-03-11_16_35_12
4774,167,51,6,145,40,145,62,189,62,189,40,2013-03-11_16_35_12
4775,179,66,17,159,56,159,76,200,76,200,56,2013-03-11_16_35_12
4776,221,56,9,200,46,200,66,242,66,242,46,2013-03-11_16_35_12
4777,207,37,2,187,28,187,47,226,47,226,28,2013-03-11_16_35_12
4778,393,260,4,356,240,356,281,430,281,430,240,2013-03-11_16_40_12
4779,250,168,0,221,152,221,184,278,184,278,152,2013-03-11_16_40_12
4780,356,216,8,323,197,323,235,389,235,389,197,2013-03-11_16_40_12
4781,303,241,18,271,220,271,261,334,261,334,220,2013-03-11_16_40_12
4782,341,292,11,300,267,300,316,381,316,381,267,2013-03-11_16_40_12
4783,270,204,16,240,186,240,221,300,221,300,186,2013-03-11_16_40_12
4784,231,138,12,206,123,206,153,256,153,256,123,2013-03-11_16_40_12
4785,326,178,10,297,163,297,193,355,193,355,163,2013-03-11_16_40_12
4786,276,121,14,251,108,251,135,302,135,302,108,2013-03-11_16_40_12
4787,304,148,13,277,134,277,162,331,162,331,134,2013-03-11_16_40_12
4788,195,87,19,172,74,172,99,219,99,219,74,2013-03-11_16_40_12
4789,259,98,5,236,87,236,110,283,110,283,87,2013-03-11_16_40_12
4790,239,75,7,215,62,215,87,263,87,263,62,2013-03-11_16_40_12
4791,167,51,6,145,40,145,63,188,63,188,40,2013-03-11_16_40_12
4792,221,56,9,200,46,200,67,242,67,242,46,2013-03-11_16_40_12
4793,179,66,17,159,56,159,77,199,77,199,56,2013-03-11_16_40_12
4794,356,216,8,323,197,323,235,389,235,389,197,2013-03-11_16_50_12
4795,393,260,4,356,240,356,280,430,280,430,240,2013-03-11_16_50_12
4796,270,203,16,240,185,240,222,300,222,300,185,2013-03-11_16_50_12
4797,303,241,18,271,221,271,261,335,261,335,221,2013-03-11_16_50_12
4798,341,291,11,301,267,301,315,382,315,382,267,2013-03-11_16_50_12
4799,304,148,13,277,133,277,162,330,162,330,133,2013-03-11_16_50_12
4800,195,86,19,172,73,172,99,218,99,218,73,2013-03-11_16_50_12
4801,276,121,14,250,108,250,135,302,135,302,108,2013-03-11_16_50_12
4802,232,138,12,206,123,206,153,257,153,257,123,2013-03-11_16_50_12
4803,326,178,10,297,163,297,193,355,193,355,163,2013-03-11_16_50_12
4804,239,75,7,215,62,215,87,263,87,263,62,2013-03-11_16_50_12
4805,207,37,2,187,27,187,48,227,48,227,27,2013-03-11_16_50_12
4806,180,66,17,159,55,159,77,202,77,202,55,2013-03-11_16_50_12
4807,166,51,6,145,40,145,62,187,62,187,40,2013-03-11_16_50_12
4808,199,22,15,178,14,178,30,220,30,220,14,2013-03-11_16_50_12
4809,159,33,1,142,24,142,41,177,41,177,24,2013-03-11_16_50_12
4810,393,261,4,355,240,355,281,430,281,430,240,2013-03-11_16_55_12
4811,303,147,13,277,133,277,162,330,162,330,133,2013-03-11_16_55_12
4812,340,292,11,301,267,301,316,380,316,380,267,2013-03-11_16_55_12
4813,196,86,19,172,73,172,99,219,99,219,73,2013-03-11_16_55_12
4814,356,216,8,323,197,323,235,389,235,389,197,2013-03-11_16_55_12
4815,326,178,10,297,164,297,193,355,193,355,164,2013-03-11_16_55_12
4816,276,121,14,251,108,251,135,302,135,302,108,2013-03-11_16_55_12
4817,303,241,18,271,222,271,261,334,261,334,222,2013-03-11_16_55_12
4818,239,75,7,215,63,215,87,263,87,263,63,2013-03-11_16_55_12
4819,231,138,12,206,123,206,153,257,153,257,123,2013-03-11_16_55_12
4820,207,37,2,187,27,187,48,226,48,226,27,2013-03-11_16_55_12
4821,179,66,17,159,55,159,76,200,76,200,55,2013-03-11_16_55_12
4822,167,51,6,145,40,145,63,189,63,189,40,2013-03-11_16_55_12
4823,199,22,15,178,14,178,30,220,30,220,14,2013-03-11_16_55_12
4824,157,33,1,142,24,142,41,173,41,173,24,2013-03-11_16_55_12
4825,303,241,18,272,222,272,261,333,261,333,222,2013-03-11_17_00_12
4826,356,216,8,324,197,324,235,389,235,389,197,2013-03-11_17_00_12
4827,393,260,4,356,241,356,280,430,280,430,241,2013-03-11_17_00_12
4828,304,148,13,277,133,277,162,330,162,330,133,2013-03-11_17_00_12
4829,326,179,10,297,164,297,193,355,193,355,164,2013-03-11_17_00_12
4830,276,121,14,251,108,251,135,302,135,302,108,2013-03-11_17_00_12
4831,341,292,11,301,267,301,316,381,316,381,267,2013-03-11_17_00_12
4832,195,86,19,172,73,172,99,218,99,218,73,2013-03-11_17_00_12
4833,239,74,7,215,62,215,87,263,87,263,62,2013-03-11_17_00_12
4834,231,138,12,206,123,206,153,257,153,257,123,2013-03-11_17_00_12
4835,207,37,2,187,27,187,48,227,48,227,27,2013-03-11_17_00_12
4836,167,51,6,145,40,145,62,188,62,188,40,2013-03-11_17_00_12
4837,179,66,17,159,55,159,76,200,76,200,55,2013-03-11_17_00_12
4838,199,22,15,178,14,178,30,220,30,220,14,2013-03-11_17_00_12
4839,159,32,1,142,24,142,41,177,41,177,24,2013-03-11_17_00_12
4840,393,261,4,356,241,356,281,430,281,430,241,2013-03-11_17_05_13
4841,356,216,8,323,197,323,235,389,235,389,197,2013-03-11_17_05_13
4842,341,292,11,300,267,300,316,382,316,382,267,2013-03-11_17_05_13
4843,303,241,18,272,220,272,261,334,261,334,220,2013-03-11_17_05_13
4844,276,121,14,251,108,251,135,302,135,302,108,2013-03-11_17_05_13
4845,269,205,16,238,186,238,223,299,223,299,186,2013-03-11_17_05_13
4846,304,148,13,277,134,277,162,330,162,330,134,2013-03-11_17_05_13
4847,195,87,19,172,74,172,99,218,99,218,74,2013-03-11_17_05_13
4848,326,178,10,297,163,297,193,355,193,355,163,2013-03-11_17_05_13
4849,239,75,7,215,62,215,87,263,87,263,62,2013-03-11_17_05_13
4850,231,138,12,206,123,206,153,257,153,257,123,2013-03-11_17_05_13
4851,207,37,2,188,27,188,48,227,48,227,27,2013-03-11_17_05_13
4852,179,65,17,158,54,158,77,201,77,201,54,2013-03-11_17_05_13
4853,160,33,1,142,24,142,42,178,42,178,24,2013-03-11_17_05_13
4854,199,22,15,178,14,178,30,220,30,220,14,2013-03-11_17_05_13
4855,143,22,21,121,16,121,29,165,29,165,16,2013-03-11_17_05_13
4856,393,260,4,355,240,355,280,430,280,430,240,2013-03-11_17_10_13
4857,341,291,11,300,267,300,316,381,316,381,267,2013-03-11_17_10_13
4858,356,216,8,323,197,323,235,389,235,389,197,2013-03-11_17_10_13
4859,303,241,18,271,220,271,261,334,261,334,220,2013-03-11_17_10_13
4860,243,167,0,215,152,215,183,270,183,270,152,2013-03-11_17_10_13
4861,269,205,16,239,186,239,224,299,224,299,186,2013-03-11_17_10_13
4862,326,178,10,297,163,297,194,355,194,355,163,2013-03-11_17_10_13
4863,304,148,13,277,134,277,162,330,162,330,134,2013-03-11_17_10_13
4864,195,86,19,172,74,172,99,218,99,218,74,2013-03-11_17_10_13
4865,276,121,14,250,108,250,135,302,135,302,108,2013-03-11_17_10_13
4866,255,94,5,232,82,232,107,279,107,279,82,2013-03-11_17_10_13
4867,231,138,12,206,122,206,153,257,153,257,122,2013-03-11_17_10_13
4868,239,74,7,214,62,214,85,263,85,263,62,2013-03-11_17_10_13
4869,207,37,2,187,27,187,48,226,48,226,27,2013-03-11_17_10_13
4870,180,65,17,158,54,158,77,201,77,201,54,2013-03-11_17_10_13
4871,199,22,15,177,14,177,30,220,30,220,14,2013-03-11_17_10_13
4872,160,32,1,142,23,142,41,179,41,179,23,2013-03-11_17_10_13
4873,356,216,8,324,197,324,235,389,235,389,197,2013-03-11_17_15_13
4874,393,260,4,356,240,356,281,430,281,430,240,2013-03-11_17_15_13
4875,242,167,0,215,151,215,183,270,183,270,151,2013-03-11_17_15_13
4876,341,291,11,300,267,300,316,382,316,382,267,2013-03-11_17_15_13
4877,302,241,18,271,221,271,261,333,261,333,221,2013-03-11_17_15_13
4878,270,205,16,239,186,239,224,300,224,300,186,2013-03-11_17_15_13
4879,303,148,13,277,133,277,162,330,162,330,133,2013-03-11_17_15_13
4880,276,121,14,250,108,250,135,301,135,301,108,2013-03-11_17_15_13
4881,326,178,10,297,163,297,194,355,194,355,163,2013-03-11_17_15_13
4882,209,110,3,183,97,183,123,236,123,236,97,2013-03-11_17_15_13
4883,231,138,12,206,123,206,153,257,153,257,123,2013-03-11_17_15_13
4884,255,95,5,231,82,231,107,279,107,279,82,2013-03-11_17_15_13
4885,179,68,17,158,55,158,81,201,81,201,55,2013-03-11_17_15_13
4886,207,37,2,187,27,187,48,226,48,226,27,2013-03-11_17_15_13
4887,199,22,15,177,14,177,30,220,30,220,14,2013-03-11_17_15_13
4888,243,167,0,215,151,215,184,270,184,270,151,2013-03-11_17_20_13
4889,357,216,8,324,197,324,234,389,234,389,197,2013-03-11_17_20_13
4890,393,260,4,356,240,356,280,430,280,430,240,2013-03-11_17_20_13
4891,303,240,18,272,220,272,261,334,261,334,220,2013-03-11_17_20_13
4892,304,148,13,277,133,277,163,331,163,331,133,2013-03-11_17_20_13
4893,270,204,16,239,186,239,222,300,222,300,186,2013-03-11_17_20_13
4894,341,291,11,301,267,301,315,381,315,381,267,2013-03-11_17_20_13
4895,232,138,12,206,123,206,153,257,153,257,123,2013-03-11_17_20_13
4896,276,121,14,249,108,249,134,302,134,302,108,2013-03-11_17_20_13
4897,210,110,3,183,97,183,123,236,123,236,97,2013-03-11_17_20_13
4898,180,68,17,159,55,159,80,202,80,202,55,2013-03-11_17_20_13
4899,207,37,2,187,27,187,48,227,48,227,27,2013-03-11_17_20_13
4900,256,95,5,232,82,232,107,280,107,280,82,2013-03-11_17_20_13
4901,199,22,15,178,14,178,30,220,30,220,14,2013-03-11_17_20_13
4902,356,216,8,324,197,324,235,389,235,389,197,2013-03-11_17_25_13
4903,393,260,4,356,240,356,280,430,280,430,240,2013-03-11_17_25_13
4904,243,167,0,215,151,215,183,270,183,270,151,2013-03-11_17_25_13
4905,270,205,16,239,186,239,223,300,223,300,186,2013-03-11_17_25_13
4906,302,241,18,271,221,271,261,334,261,334,221,2013-03-11_17_25_13
4907,341,291,11,301,267,301,315,381,315,381,267,2013-03-11_17_25_13
4908,304,148,13,277,133,277,163,330,163,330,133,2013-03-11_17_25_13
4909,276,122,14,251,108,251,135,302,135,302,108,2013-03-11_17_25_13
4910,231,138,12,206,123,206,153,257,153,257,123,2013-03-11_17_25_13
4911,209,110,3,183,97,183,122,236,122,236,97,2013-03-11_17_25_13
4912,255,95,5,232,82,232,107,279,107,279,82,2013-03-11_17_25_13
4913,207,37,2,188,27,188,48,226,48,226,27,2013-03-11_17_25_13
4914,180,68,17,158,55,158,81,201,81,201,55,2013-03-11_17_25_13
4915,199,22,15,178,14,178,30,220,30,220,14,2013-03-11_17_25_13
4916,356,216,8,323,197,323,235,389,235,389,197,2013-03-11_17_35_13
4917,393,260,4,356,240,356,280,430,280,430,240,2013-03-11_17_35_13
4918,242,168,0,215,151,215,184,270,184,270,151,2013-03-11_17_35_13
4919,303,241,18,271,221,271,261,334,261,334,221,2013-03-11_17_35_13
4920,303,148,13,276,133,276,163,330,163,330,133,2013-03-11_17_35_13
4921,270,205,16,239,186,239,224,300,224,300,186,2013-03-11_17_35_13
4922,341,291,11,300,267,300,315,382,315,382,267,2013-03-11_17_35_13
4923,276,122,14,250,108,250,135,302,135,302,108,2013-03-11_17_35_13
4924,209,110,3,183,97,183,123,236,123,236,97,2013-03-11_17_35_13
4925,232,138,12,206,123,206,153,257,153,257,123,2013-03-11_17_35_13
4926,180,68,17,158,54,158,81,201,81,201,54,2013-03-11_17_35_13
4927,207,37,2,187,27,187,48,227,48,227,27,2013-03-11_17_35_13
4928,160,33,1,141,24,141,41,179,41,179,24,2013-03-11_17_35_13
4929,199,22,15,178,14,178,30,220,30,220,14,2013-03-11_17_35_13
4930,393,260,4,356,240,356,281,430,281,430,240,2013-03-11_17_40_13
4931,356,216,8,323,197,323,235,389,235,389,197,2013-03-11_17_40_13
4932,341,291,11,301,267,301,315,381,315,381,267,2013-03-11_17_40_13
4933,243,167,0,215,151,215,183,270,183,270,151,2013-03-11_17_40_13
4934,269,205,16,239,186,239,223,300,223,300,186,2013-03-11_17_40_13
4935,303,148,13,277,134,277,163,330,163,330,134,2013-03-11_17_40_13
4936,276,122,14,251,108,251,135,302,135,302,108,2013-03-11_17_40_13
4937,303,241,18,271,221,271,261,334,261,334,221,2013-03-11_17_40_13
4938,231,138,12,206,123,206,153,256,153,256,123,2013-03-11_17_40_13
4939,209,110,3,183,97,183,123,236,123,236,97,2013-03-11_17_40_13
4940,180,68,17,158,55,158,81,202,81,202,55,2013-03-11_17_40_13
4941,207,37,2,187,27,187,48,227,48,227,27,2013-03-11_17_40_13
4942,160,33,1,141,24,141,41,179,41,179,24,2013-03-11_17_40_13
4943,199,22,15,178,14,178,30,220,30,220,14,2013-03-11_17_40_13
4944,142,22,21,121,15,121,29,164,29,164,15,2013-03-11_17_40_13
4945,393,260,4,356,240,356,280,430,280,430,240,2013-03-11_17_45_13
4946,362,165,-1,343,147,343,184,382,184,382,147,2013-03-11_17_45_13
4947,356,216,8,323,197,323,235,388,235,388,197,2013-03-11_17_45_13
4948,277,121,14,251,108,251,134,302,134,302,108,2013-03-11_17_45_13
4949,341,291,11,301,267,301,315,382,315,382,267,2013-03-11_17_45_13
4950,270,205,16,239,186,239,225,300,225,300,186,2013-03-11_17_45_13
4951,302,241,18,271,221,271,261,333,261,333,221,2013-03-11_17_45_13
4952,231,138,12,206,123,206,153,257,153,257,123,2013-03-11_17_45_13
4953,243,168,0,215,152,215,183,270,183,270,152,2013-03-11_17_45_13
4954,210,110,3,183,97,183,123,236,123,236,97,2013-03-11_17_45_13
4955,166,84,-1,148,69,148,99,184,99,184,69,2013-03-11_17_45_13
4956,179,69,17,157,56,157,81,201,81,201,56,2013-03-11_17_45_13
4957,172,48,6,153,38,153,59,192,59,192,38,2013-03-11_17_45_13
4958,207,38,2,188,27,188,48,226,48,226,27,2013-03-11_17_45_13
4959,199,22,15,178,14,178,30,220,30,220,14,2013-03-11_17_45_13
4960,160,32,1,142,24,142,41,178,41,178,24,2013-03-11_17_45_13
4961,356,216,8,323,197,323,235,389,235,389,197,2013-03-11_17_50_13
4962,393,261,4,355,240,355,281,430,281,430,240,2013-03-11_17_50_13
4963,270,205,16,239,186,239,224,300,224,300,186,2013-03-11_17_50_13
4964,243,168,0,215,151,215,184,270,184,270,151,2013-03-11_17_50_13
4965,303,241,18,271,221,271,261,334,261,334,221,2013-03-11_17_50_13
4966,341,291,11,300,267,300,315,382,315,382,267,2013-03-11_17_50_13
4967,231,138,12,206,123,206,153,257,153,257,123,2013-03-11_17_50_13
4968,194,89,19,166,74,166,104,222,104,222,74,2013-03-11_17_50_13
4969,179,67,17,158,56,158,77,200,77,200,56,2013-03-11_17_50_13
4970,276,121,14,250,108,250,134,302,134,302,108,2013-03-11_17_50_13
4971,206,37,2,186,27,186,47,227,47,227,27,2013-03-11_17_50_13
4972,172,48,6,152,38,152,59,192,59,192,38,2013-03-11_17_50_13
4973,160,32,1,142,24,142,41,178,41,178,24,2013-03-11_17_50_13
4974,197,22,15,175,13,175,31,220,31,220,13,2013-03-11_17_50_13
4975,157,18,21,146,12,146,24,168,24,168,12,2013-03-11_17_50_13
4976,141,22,21,121,15,121,28,162,28,162,15,2013-03-11_17_50_13
4977,393,260,4,356,241,356,280,430,280,430,241,2013-03-11_17_55_14
4978,243,167,0,215,151,215,184,270,184,270,151,2013-03-11_17_55_14
4979,270,204,16,239,185,239,223,300,223,300,185,2013-03-11_17_55_14
4980,303,241,18,271,221,271,261,334,261,334,221,2013-03-11_17_55_14
4981,356,216,8,323,197,323,235,389,235,389,197,2013-03-11_17_55_14
4982,341,292,11,301,267,301,316,381,316,381,267,2013-03-11_17_55_14
4983,276,121,14,250,108,250,134,302,134,302,108,2013-03-11_17_55_14
4984,179,67,17,158,56,158,77,201,77,201,56,2013-03-11_17_55_14
4985,194,89,19,166,74,166,104,222,104,222,74,2013-03-11_17_55_14
4986,232,138,12,206,122,206,153,257,153,257,122,2013-03-11_17_55_14
4987,207,37,2,187,27,187,48,227,48,227,27,2013-03-11_17_55_14
4988,172,48,6,152,38,152,58,192,58,192,38,2013-03-11_17_55_14
4989,160,32,1,142,24,142,40,178,40,178,24,2013-03-11_17_55_14
4990,198,22,15,175,13,175,30,220,30,220,13,2013-03-11_17_55_14
4991,157,18,21,146,12,146,24,168,24,168,12,2013-03-11_17_55_14
4992,356,216,8,323,197,323,234,389,234,389,197,2013-03-11_18_00_14
4993,243,168,0,215,151,215,184,270,184,270,151,2013-03-11_18_00_14
4994,393,260,4,356,240,356,280,429,280,429,240,2013-03-11_18_00_14
4995,341,291,11,301,267,301,316,381,316,381,267,2013-03-11_18_00_14
4996,276,121,14,250,108,250,134,302,134,302,108,2013-03-11_18_00_14
4997,269,204,16,239,186,239,222,299,222,299,186,2013-03-11_18_00_14
4998,231,138,12,206,123,206,153,257,153,257,123,2013-03-11_18_00_14
4999,207,37,2,188,27,188,47,227,47,227,27,2013-03-11_18_00_14
5000,303,240,18,271,220,271,260,334,260,334,220,2013-03-11_18_00_14
5001,194,89,19,166,75,166,104,222,104,222,75,2013-03-11_18_00_14
5002,179,67,17,158,57,158,77,200,77,200,57,2013-03-11_18_00_14
5003,172,48,6,152,38,152,59,192,59,192,38,2013-03-11_18_00_14
5004,161,32,1,142,24,142,41,179,41,179,24,2013-03-11_18_00_14
5005,198,22,15,176,13,176,31,220,31,220,13,2013-03-11_18_00_14
5006,157,18,21,146,12,146,24,168,24,168,12,2013-03-11_18_00_14
5007,393,260,4,356,241,356,280,430,280,430,241,2013-03-11_18_05_14
5008,276,121,14,251,108,251,134,302,134,302,108,2013-03-11_18_05_14
5009,341,292,11,300,267,300,316,381,316,381,267,2013-03-11_18_05_14
5010,356,216,8,323,197,323,235,389,235,389,197,2013-03-11_18_05_14
5011,303,240,18,271,220,271,261,334,261,334,220,2013-03-11_18_05_14
5012,269,205,16,238,185,238,225,300,225,300,185,2013-03-11_18_05_14
5013,180,69,17,158,56,158,81,201,81,201,56,2013-03-11_18_05_14
5014,231,138,12,206,123,206,153,256,153,256,123,2013-03-11_18_05_14
5015,207,38,2,188,27,188,48,227,48,227,27,2013-03-11_18_05_14
5016,215,112,3,190,98,190,126,240,126,240,98,2013-03-11_18_05_14
5017,327,178,10,296,162,296,194,357,194,357,162,2013-03-11_18_05_14
5018,172,48,6,152,38,152,59,192,59,192,38,2013-03-11_18_05_14
5019,199,22,15,177,13,177,31,220,31,220,13,2013-03-11_18_05_14
5020,158,32,1,142,23,142,41,174,41,174,23,2013-03-11_18_05_14
5021,393,261,4,356,241,356,281,430,281,430,241,2013-03-11_18_10_14
5022,341,292,11,301,267,301,317,381,317,381,267,2013-03-11_18_10_14
5023,327,178,10,296,163,296,194,358,194,358,163,2013-03-11_18_10_14
5024,277,122,14,251,108,251,135,302,135,302,108,2013-03-11_18_10_14
5025,303,242,18,271,221,271,262,334,262,334,221,2013-03-11_18_10_14
5026,356,216,8,323,197,323,235,389,235,389,197,2013-03-11_18_10_14
5027,269,205,16,238,185,238,226,300,226,300,185,2013-03-11_18_10_14
5028,207,38,2,187,28,187,48,227,48,227,28,2013-03-11_18_10_14
5029,215,112,3,189,98,189,126,240,126,240,98,2013-03-11_18_10_14
5030,179,69,17,157,56,157,82,201,82,201,56,2013-03-11_18_10_14
5031,231,138,12,206,123,206,153,257,153,257,123,2013-03-11_18_10_14
5032,158,32,1,142,24,142,41,174,41,174,24,2013-03-11_18_10_14
5033,172,49,6,151,39,151,59,192,59,192,39,2013-03-11_18_10_14
5034,198,22,15,176,13,176,31,220,31,220,13,2013-03-11_18_10_14
5035,393,261,4,355,241,355,281,430,281,430,241,2013-03-11_18_15_14
5036,248,169,0,218,153,218,185,278,185,278,153,2013-03-11_18_15_14
5037,340,292,11,301,267,301,316,380,316,380,267,2013-03-11_18_15_14
5038,326,178,10,295,162,295,194,357,194,357,162,2013-03-11_18_15_14
5039,302,241,18,271,220,271,261,333,261,333,220,2013-03-11_18_15_14
5040,356,216,8,323,197,323,235,389,235,389,197,2013-03-11_18_15_14
5041,277,121,14,251,108,251,135,302,135,302,108,2013-03-11_18_15_14
5042,231,138,12,206,123,206,153,257,153,257,123,2013-03-11_18_15_14
5043,215,112,3,189,98,189,126,240,126,240,98,2013-03-11_18_15_14
5044,270,206,16,239,186,239,226,300,226,300,186,2013-03-11_18_15_14
5045,179,69,17,157,57,157,81,200,81,200,57,2013-03-11_18_15_14
5046,207,38,2,187,27,187,48,226,48,226,27,2013-03-11_18_15_14
5047,172,49,6,151,38,151,59,192,59,192,38,2013-03-11_18_15_14
5048,159,32,1,142,24,142,41,177,41,177,24,2013-03-11_18_15_14
5049,198,22,15,176,13,176,31,220,31,220,13,2013-03-11_18_15_14
5050,393,261,4,355,241,355,281,430,281,430,241,2013-03-11_18_20_14
5051,341,292,11,301,267,301,316,381,316,381,267,2013-03-11_18_20_14
5052,327,178,10,296,163,296,194,358,194,358,163,2013-03-11_18_20_14
5053,249,169,0,218,153,218,185,279,185,279,153,2013-03-11_18_20_14
5054,303,241,18,271,221,271,261,334,261,334,221,2013-03-11_18_20_14
5055,356,216,8,324,197,324,235,389,235,389,197,2013-03-11_18_20_14
5056,269,206,16,239,186,239,225,300,225,300,186,2013-03-11_18_20_14
5057,231,138,12,206,123,206,153,257,153,257,123,2013-03-11_18_20_14
5058,277,122,14,252,108,252,135,302,135,302,108,2013-03-11_18_20_14
5059,215,112,3,189,98,189,126,240,126,240,98,2013-03-11_18_20_14
5060,179,69,17,157,57,157,81,201,81,201,57,2013-03-11_18_20_14
5061,207,38,2,187,27,187,48,227,48,227,27,2013-03-11_18_20_14
5062,172,49,6,152,38,152,59,192,59,192,38,2013-03-11_18_20_14
5063,160,32,1,142,23,142,41,178,41,178,23,2013-03-11_18_20_14
5064,198,22,15,176,13,176,31,220,31,220,13,2013-03-11_18_20_14
5065,393,261,4,355,240,355,281,430,281,430,240,2013-03-11_18_30_14
5066,341,292,11,301,267,301,316,382,316,382,267,2013-03-11_18_30_14
5067,215,111,3,189,97,189,125,240,125,240,97,2013-03-11_18_30_14
5068,303,241,18,271,221,271,261,335,261,335,221,2013-03-11_18_30_14
5069,269,205,16,239,185,239,224,300,224,300,185,2013-03-11_18_30_14
5070,194,90,19,167,78,167,102,221,102,221,78,2013-03-11_18_30_14
5071,326,178,10,295,163,295,194,357,194,357,163,2013-03-11_18_30_14
5072,277,121,14,251,108,251,135,302,135,302,108,2013-03-11_18_30_14
5073,356,216,8,323,197,323,235,389,235,389,197,2013-03-11_18_30_14
5074,248,170,0,218,154,218,185,278,185,278,154,2013-03-11_18_30_14
5075,231,138,12,206,123,206,153,257,153,257,123,2013-03-11_18_30_14
5076,172,50,6,152,38,152,61,192,61,192,38,2013-03-11_18_30_14
5077,207,38,2,188,28,188,48,227,48,227,28,2013-03-11_18_30_14
5078,157,32,1,141,24,141,41,173,41,173,24,2013-03-11_18_30_14
5079,198,22,15,176,13,176,31,220,31,220,13,2013-03-11_18_30_14
5080,247,169,0,218,153,218,185,276,185,276,153,2013-03-11_18_35_14
5081,341,291,11,301,267,301,316,381,316,381,267,2013-03-11_18_35_14
5082,393,261,4,355,241,355,281,430,281,430,241,2013-03-11_18_35_14
5083,326,178,10,295,163,295,194,357,194,357,163,2013-03-11_18_35_14
5084,215,112,3,189,98,189,126,240,126,240,98,2013-03-11_18_35_14
5085,269,205,16,239,186,239,224,300,224,300,186,2013-03-11_18_35_14
5086,303,241,18,271,221,271,261,335,261,335,221,2013-03-11_18_35_14
5087,231,138,12,206,123,206,153,256,153,256,123,2013-03-11_18_35_14
5088,277,121,14,251,108,251,135,302,135,302,108,2013-03-11_18_35_14
